duration_minutes,guest,date,session,anonymized_name
67,Yes,31.10.2023,1,8dbc17f28aed486f505d1395c384d49e
147,Yes,31.10.2023,1,f03dd28f1ef3083337ba4b5831f9e60d
142,Yes,31.10.2023,1,23d183c4f9f880acbf0c737b2f0e2037
136,Yes,31.10.2023,1,af369fef2947211c7d3f2069303af043
118,Yes,31.10.2023,1,08ba750c28a1e80134f28567802e6892
155,Yes,31.10.2023,1,050a16cf51710c56a2f99f8fc9522f67
43,Yes,31.10.2023,1,4140e525e173ffcd3624076bcca0215b
155,Yes,31.10.2023,1,1284ac04299105860b10256554a96d0c
71,Yes,31.10.2023,1,c31a57e25a7f7dcf1a4cbfe0e49e3c79
153,Yes,31.10.2023,1,99714317d301e083d1237944aebac759
154,Yes,31.10.2023,1,8ad85fe1ba87673a4fc6fb6557a8aae7
139,Yes,31.10.2023,1,bc6d9a2915ec6ce90d5c977d2b54872e
46,Yes,31.10.2023,1,2a2b858d73321d2e71fe1a04adb2519a
145,Yes,31.10.2023,1,39e5ec14fc0e59e117241610f007b225
92,Yes,31.10.2023,1,898aa783f2fd4c42a2ac184f53e9a168
110,Yes,31.10.2023,1,a24cffc39b8b1215501e6ad419f07083
154,Yes,31.10.2023,1,24a35d39797accdd11667932b4f347d9
45,Yes,31.10.2023,1,33cc7bbac3bfa276ce72b890f10f23fb
153,Yes,31.10.2023,1,c4b618e19822b0e65cf2467badfd0acf
153,Yes,31.10.2023,1,d7408af79124575baa70b76fcd3eeeca
153,Yes,31.10.2023,1,58f74910ed52cc2255a75b79f0a01bee
153,Yes,31.10.2023,1,119f0aa14a482b499027d025b8110830
153,Yes,31.10.2023,1,460ca2a3a0a7d60de2da7d3c52353c99
92,Yes,31.10.2023,1,c5d8f644b84993b6102a2c340d8ddd4f
154,Yes,31.10.2023,1,522d6166e15fe330483c93641e7b2726
93,Yes,31.10.2023,1,9f79ee67fa8216d15e51b19c33e0d9a7
153,Yes,31.10.2023,1,0d4cb5de3150d871ab956b6dbd2890b8
152,Yes,31.10.2023,1,d439e83aeac0d78e37b128ef0ee8cda7
151,Yes,31.10.2023,1,5488beede0d869a0aecf525268191c49
150,Yes,31.10.2023,1,1eb4248512515c9b3a18b13b885a562e
152,Yes,31.10.2023,1,90c66711aed71940446aba1e38052bf9
143,Yes,31.10.2023,1,70cefa4d3ca3093343082681736b76fe
147,Yes,31.10.2023,1,24de0d45482bd248bb0b1b422d9e464c
149,Yes,31.10.2023,1,41c586c76dda4213c5310c132cdcffd2
148,Yes,31.10.2023,1,4e07ed3f98f0c29a398a0ce4c9d5fae2
172,Yes,31.10.2023,1,2e523c065cbdf65bf746355a2b243b5f
151,Yes,31.10.2023,1,c0911be3f53183b6e937c9e11c1e01d5
37,Yes,31.10.2023,1,4851225c43090a3a9b52ab859b1dd009
151,Yes,31.10.2023,1,a51701675490ff794f5205c8452fff87
69,Yes,31.10.2023,1,a2fb68082878692e8133f0d8181bca72
137,Yes,31.10.2023,1,b8f6e60e49dbc3a7b6ce16a6a723e37c
138,Yes,31.10.2023,1,07a1a4ea51a987d0f96b4a82d6f57503
240,Yes,31.10.2023,1,1ca2b7924de9d3883dd5f3bc8cd47b60
6,Yes,31.10.2023,1,3e5e2d559aee343c4cd1aadb2d2f9d59
136,Yes,31.10.2023,1,fa69bd654be50c9671fac7ba511a4b03
143,Yes,31.10.2023,1,e5d08d4e4f4759b06767557bab0b0df8
47,Yes,31.10.2023,1,efb97458e241e938fa31b4013fe6188c
28,Yes,31.10.2023,1,ad164147d16af2879b5fe67c4be8869f
148,Yes,31.10.2023,1,038845742b9fbe8f4b8d47bfb4d6d0a5
169,Yes,31.10.2023,1,6286602956e05af5a75c8167f7d86407
64,Yes,31.10.2023,1,a6b1a48781b14c8c566db097998b5c6e
78,Yes,31.10.2023,1,1e162f49339e4ba596d5e804c8ea5099
99,Yes,31.10.2023,1,38a6f49fa144e11ecdfa2e91877563dd
146,Yes,31.10.2023,1,c013daba101d1b796800cb0bd23974f6
131,Yes,31.10.2023,1,002df0a773ee7009e9d92e3d28716df1
110,Yes,31.10.2023,1,d6dd31481a52c3d1d89a3d136e786b29
91,Yes,31.10.2023,1,fd42cd796596127999fa4c7829d884a9
45,Yes,31.10.2023,1,ee61f53e58888e67fe62644e063e82eb
26,Yes,31.10.2023,1,8fa9955eaa6984d4d48a369032418186
107,Yes,31.10.2023,1,ee24e5b37aa58288351e5bec362bece1
151,No,31.10.2023,1,ba3b76e81df859d9f5d003cda3764bb0
110,Yes,31.10.2023,1,6b51e1fad0c8489b29e2c35a991deef8
150,Yes,31.10.2023,1,5031da08ba23b5420eba39dcdd2db136
151,No,31.10.2023,1,13dde46356dd0bff6c6ce8c89a92adba
50,Yes,31.10.2023,1,67a48c174d11eebd86b114e9252fd5ab
4,Yes,31.10.2023,1,1b6916f6dc57b22589212f31fc8a8a78
141,Yes,31.10.2023,1,ca255a17075d60da73a99e7a7be98497
127,Yes,31.10.2023,1,a049cc41e6d35517b887cbdc688b4f4f
7,Yes,31.10.2023,1,6a10dab02f2faeb106474d17fc49f5f0
62,Yes,31.10.2023,1,95ec2d14090f46c78bfa5c8865d75109
62,Yes,31.10.2023,1,ff7c1e511ee1046165f33458e7a809cb
60,Yes,31.10.2023,1,6fd6ac68a8fbb1362ae3bf0b2fa43fc0
47,Yes,31.10.2023,1,fed56228b8f82806279a4be0773fe4e0
203,No,07.11.2023,2,def38455859ad75e499820e9747f215d
155,Yes,07.11.2023,2,0d4cb5de3150d871ab956b6dbd2890b8
190,Yes,07.11.2023,2,9a76e47b6130de2a16b09eb2e0731633
89,Yes,07.11.2023,2,8fa9955eaa6984d4d48a369032418186
174,Yes,07.11.2023,2,e80c9bbde1987fdf494f3da1e16f390a
163,Yes,07.11.2023,2,e0d805e6d6998937891e9503b4973fb8
180,Yes,07.11.2023,2,988eb96b2e014ee27e3747f3ee80ca22
149,Yes,07.11.2023,2,38a6f49fa144e11ecdfa2e91877563dd
11,Yes,07.11.2023,2,57ea4f386f3e78443c4ba4cd84da30db
142,Yes,07.11.2023,2,2631c29d7c52db9ac2d60348d0eda302
178,Yes,07.11.2023,2,dab55e08396a1d04198b0789cbba6e6b
3,Yes,07.11.2023,2,ec7b2259aaf3098dafc7fa75d268aaed
96,Yes,07.11.2023,2,bee9b556eeaa2246bdffe580836664d4
1,Yes,07.11.2023,2,930ae52d687d354ea2f81a0044710cb6
149,Yes,07.11.2023,2,11f5b28e6f6d7b3bdf0f35121a7db6a5
151,Yes,07.11.2023,2,36562a7f476a9bd1577a82ddd6d3d8aa
164,Yes,07.11.2023,2,de588f921dc4657bdc81e111cf470d41
162,No,07.11.2023,2,68ad54301392889b4d05cb42d9569d48
49,Yes,07.11.2023,2,085c2738b555e59a5e0d32e274f42f95
158,Yes,07.11.2023,2,1c0322ce50bfc47c73d0fd02d99d790a
103,Yes,07.11.2023,2,f6900a002e5f49a6f96b91c51c9c9554
140,Yes,07.11.2023,2,6aefa2a8994450e4acfa222b2043d309
158,No,07.11.2023,2,13dde46356dd0bff6c6ce8c89a92adba
158,Yes,07.11.2023,2,253e8d0a241fb49e4b7058eaa17f0bd6
157,No,07.11.2023,2,ba3b76e81df859d9f5d003cda3764bb0
158,Yes,07.11.2023,2,cc02ff795ad49839a6317c7643db9ed4
157,Yes,07.11.2023,2,08f0d1dd0e9041626929d866848faa8c
156,Yes,07.11.2023,2,b152b1912798603cfb1ac6689b09f970
157,Yes,07.11.2023,2,b5ba3569779f8fe9c002bed17f16ad4b
133,Yes,07.11.2023,2,247673e894bed2f2b38491233b180042
157,Yes,07.11.2023,2,b9e887e8f7035380f3fd3fc885b7fbbd
156,Yes,07.11.2023,2,74cf46aacf8eb059e46a061995c249c0
147,Yes,07.11.2023,2,68b0b302e2c04bad76c97f523590c437
156,Yes,07.11.2023,2,6286602956e05af5a75c8167f7d86407
66,Yes,07.11.2023,2,51ad280f9856c6a165476a7d2ea849e3
155,Yes,07.11.2023,2,0573bf3b89a34ea041726c1efe329e73
155,Yes,07.11.2023,2,119f0aa14a482b499027d025b8110830
263,Yes,07.11.2023,2,00ca4671e09e5ecf98faecb9bbfbba35
155,Yes,07.11.2023,2,0e1e95b688f8a5f34b6e499aa4ec4c84
153,Yes,07.11.2023,2,0c73c79ec85d48d0be5a94fe41b17d16
155,Yes,07.11.2023,2,b5ade33ebd452f104a13cdc85f1da2cd
154,Yes,07.11.2023,2,b4a0385607d4e29295da47428431a031
219,Yes,07.11.2023,2,f9a898362f5d2e8d1e24977eb78e540d
154,Yes,07.11.2023,2,83396c31f027f73afd39ea4a97e612bf
36,Yes,07.11.2023,2,72add7475382e364070db075fc33ee7d
44,Yes,07.11.2023,2,b0b16b888080bab39ac08ccdbf4b7bea
154,Yes,07.11.2023,2,fa69bd654be50c9671fac7ba511a4b03
44,Yes,07.11.2023,2,99b13c654238e52c5fcb07f0e98b7995
151,Yes,07.11.2023,2,ca255a17075d60da73a99e7a7be98497
152,Yes,07.11.2023,2,d0f99d835b2b5da95fde5e4cdd84e681
153,Yes,07.11.2023,2,97c345d56f4617f76d82d6f6e2d58bac
154,Yes,07.11.2023,2,93d3e32fd214f706da091da057333895
89,Yes,07.11.2023,2,47baa31e8261188722c4cbd817b91e41
150,Yes,07.11.2023,2,39e5ec14fc0e59e117241610f007b225
153,Yes,07.11.2023,2,d439e83aeac0d78e37b128ef0ee8cda7
153,Yes,07.11.2023,2,92838c02b4ab4f82f59b302ca88d20a8
154,Yes,07.11.2023,2,1a23e21b875858bb09819cf72dc15ec4
134,Yes,07.11.2023,2,7804c7c63475b68cb15c86dc4383383d
146,Yes,07.11.2023,2,bebc50c2d289eef1dede92f5fe546442
146,Yes,07.11.2023,2,46cbb3253205c46166da5cb3853ebdd8
137,Yes,07.11.2023,2,ad22ffd71064aae95e6606a4249f0a67
152,Yes,07.11.2023,2,38c60f03926d5f96b3a72b3742f939eb
111,Yes,07.11.2023,2,906fef0d8072ad75c17a03b52254ffe6
152,Yes,07.11.2023,2,5d71541643b20ea0402c38447329aff9
152,Yes,07.11.2023,2,c4b618e19822b0e65cf2467badfd0acf
138,Yes,07.11.2023,2,3651df2040de1d3d58e421967e49e2e6
151,Yes,07.11.2023,2,297c21840007b94da0bf65f2a8d6632f
151,Yes,07.11.2023,2,73fe85a58705434af0f04d0695edd2ed
129,Yes,07.11.2023,2,c31a57e25a7f7dcf1a4cbfe0e49e3c79
151,Yes,07.11.2023,2,fd42cd796596127999fa4c7829d884a9
12,Yes,07.11.2023,2,63043e9f06b70906eb5ba7b85a50c51a
111,Yes,07.11.2023,2,a9f17aeec118d45d9ce7a9d36735187c
113,Yes,07.11.2023,2,67a48c174d11eebd86b114e9252fd5ab
150,Yes,07.11.2023,2,8dbc17f28aed486f505d1395c384d49e
151,Yes,07.11.2023,2,d0ee1b46106d5b2b7db5a65d0a298574
10,Yes,07.11.2023,2,2cb73006fcafd54b70099da1ad13b6e5
19,Yes,07.11.2023,2,1eddec942ea3cca17a070e3fb1cfe61c
151,Yes,07.11.2023,2,6c66c6454bbed93bb3f853728569f7c5
127,Yes,07.11.2023,2,bb472d996ed67c08264ffe65e47f1a16
150,Yes,07.11.2023,2,54061b14020bcd0be4cc8d598a8fc7df
78,Yes,07.11.2023,2,25599a243094afd64cfd86d44d9e91ef
150,Yes,07.11.2023,2,006c01d1724f1cd306f1ce5c88e35708
36,Yes,07.11.2023,2,710ff2a784b6e780a824bd0bcaaa3a0f
80,Yes,07.11.2023,2,898aa783f2fd4c42a2ac184f53e9a168
145,Yes,07.11.2023,2,add7664d1982a1e7ce45695a3455faae
148,Yes,07.11.2023,2,7fabe495f583b8fd97054faa03a5e889
128,Yes,07.11.2023,2,b456d035fc587ad1b5d37e1d1e2d7af5
146,Yes,07.11.2023,2,59c8bdf3a61b812a469ffdd28cc994b2
149,Yes,07.11.2023,2,2c2f206732739be89a3d1b078d939134
147,Yes,07.11.2023,2,038845742b9fbe8f4b8d47bfb4d6d0a5
148,Yes,07.11.2023,2,5e7c99207a86a93eaf8f73bb76c13f30
122,Yes,07.11.2023,2,1ba8b41c27f3e893c72400c41158991a
29,Yes,07.11.2023,2,3596dca52b3b4122b94c377b06662374
71,Yes,07.11.2023,2,e20073b62ffa50d500f24c575dd83c29
8,Yes,07.11.2023,2,1b6916f6dc57b22589212f31fc8a8a78
144,Yes,07.11.2023,2,b8f6e60e49dbc3a7b6ce16a6a723e37c
119,Yes,07.11.2023,2,1ca2b7924de9d3883dd5f3bc8cd47b60
139,Yes,07.11.2023,2,41d7322cb4608233e9baea414ae561f3
1,Yes,07.11.2023,2,3d3a5da46b189ede2f2eca40d9ff82c2
57,Yes,07.11.2023,2,9b064a320996c027bf5b28f0005e0bbd
136,Yes,07.11.2023,2,1e5d877acc683dcd42876aa13a128495
70,Yes,07.11.2023,2,eee6cebd0262e157371b496ab1be3ee4
129,Yes,07.11.2023,2,955b155fd3a50c0fb00248b604d49542
8,Yes,07.11.2023,2,81d93a4d2e0a99880c6825f981b9f63c
120,Yes,07.11.2023,2,21aa9f49610aaedbb3ca6d156091c78f
117,Yes,07.11.2023,2,dfc523d9490bc948f33b1be6d6b74fbc
119,Yes,07.11.2023,2,2d57a80b8ebd25f522606b657f7f81b1
51,Yes,07.11.2023,2,c9ddbe35c36067c5cc65f792cffaf12d
1,Yes,07.11.2023,2,0eb55f2cb40c508579554a2489dbee7d
94,Yes,07.11.2023,2,0b6929f9dec3e4c1a691104e0202c95c
44,Yes,07.11.2023,2,1de2702f4601fbd4f9ef002723bd7c42
3,Yes,07.11.2023,2,1b2a9114e01d3db1f74520df73d27ae2
44,Yes,07.11.2023,2,a76b39678ad4673f84182953d5e19e2f
6,Yes,07.11.2023,2,0b65a7d34332f03e0277dd8958bd2476
73,Yes,07.11.2023,2,b3d0876388a8d17860f2bd2cf77f2763
49,Yes,07.11.2023,2,2e523c065cbdf65bf746355a2b243b5f
51,Yes,07.11.2023,2,8c749e1b0a9453c3859c9229dab7babc
48,Yes,07.11.2023,2,17cd91152a93c15b3bcbb8dab670906b
22,Yes,07.11.2023,2,1284ac04299105860b10256554a96d0c
6,Yes,07.11.2023,2,37fbf2d2fb60547d9287dfa232248bb9
177,No,14.11.2023,3,def38455859ad75e499820e9747f215d
73,Yes,14.11.2023,3,e80c9bbde1987fdf494f3da1e16f390a
1,Yes,14.11.2023,3,710ff2a784b6e780a824bd0bcaaa3a0f
171,Yes,14.11.2023,3,dab55e08396a1d04198b0789cbba6e6b
